12,Andrew Luck,Can Matt Barkley Finally Best Andrew Luck?,https://www.pacifictakes.com/2011/10/28/2518019/stanford-vs-usc-matt-barkley-andrew-luck-highlights-video,"Let the great quarterback duel of 2011 commence! Stanford QB Andrew Luck 
and USC QB Matt Barkley both possess many abilities and various intangibles 
(We...",https://cdn.vox-cdn.com/thumbor/dh2ssY6Lb-fesvT62yn7lkaQ-hg=/0x53:1000x616/1600x900/cdn.vox-cdn.com/photo_images/4399989/129191293.jpg
13,Andrew Luck,"Robert Griffin And Andrew Luck, Two-QB System For Stanford Football; Does It Work?",https://www.pacifictakes.com/2011/12/11/2627703/robert-griffin-rgiii-andrew-luck-heisman-trophy-2011,"... to Palo Alto and play for Harbaugh at Stanford, sharing quarterback 
duties with another Texas high schooler '� a blue-chip recruit named Andrew 
Luck.",https://cdn.vox-cdn.com/thumbor/WjDcoNa96erPycgkclxQbxH3U7s=/0x45:1000x608/1600x900/cdn.vox-cdn.com/photo_images/4966921/135470516.jpg
14,Andrew Luck,Stanford's Andrew Luck still a winner in Heisman defeat,https://www.mercurynews.com/2011/12/10/stanfords-andrew-luck-still-a-winner-in-heisman-defeat/,"NEW YORK '� Having been through this drill before, Stanford quarterback 
Andrew Luck handled his runner-up duties with aplomb.",https://www.mercurynews.com/wp-content/uploads/2016/08/20111210__1211heismanEARLY2-1.jpg?w=400&h=261
15,Andrew Luck,"Andrew Luck, the Heisman Bridesmaid",https://www.nbcbayarea.com/news/sports/stanfords-luck-just-misses-heisman-trophy/1906608/,"The season is not over for the Cardinal, but the hope that Luck will win 
the Heisman Trophy is now gone. Saturday night in New York City, Robert 
Griffin III...",https://media.nbcbayarea.com/2019/09/NBC@3x.png?fit=1024%2C576&quality=85&strip=all
16,Andrew Luck,Andrew Luck: Is Luck Making a Stupid Decision Returning To Stanford?,https://bleacherreport.com/articles/564855-why-andrew-luck-is-luck-making-a-stupid-decision-returning-to-stanford,"Andrew Luck, fresh off of a commanding performance in his team's 40-12 
Orange Bowl victory earlier this week, is the toast of the college football 
world...",https://cdn.bleacherreport.net/images_root/images/photos/001/105/135/107860204_crop_0x0.jpg?1294345415
17,Andrew Luck,Golden Spotlight: Andrew Luck And His Stanford Cardinal Offense,https://www.californiagoldenblogs.com/2010/11/18/1821525/golden-spotlight-andrew-luck-and-his-stanford-cardinal-offense,"Just as key to that was the pass protection Barkley received from his 
offensive linemen, who kept him upright for most of the game. This season, 
Andrew Luck is...",https://cdn.vox-cdn.com/thumbor/W8CIp6a-drLeKyYUtc4iQBaJ6-M=/0x21:600x359/1600x900/cdn.vox-cdn.com/photo_images/1444169/GYI0062456065.jpg
18,Andrew Luck,Andrew Luck decides to stay at Stanford,https://www.mercurynews.com/2011/01/06/andrew-luck-decides-to-stay-at-stanford/,"�Andrew is very pragmatic,'� Oliver Luck said. '�He is grateful for the three 
years he had with coach Harbaugh.'� Luck talked to his family over the past 
two days...",https://www.mercurynews.com/wp-content/uploads/2016/08/20110104__stanfbcluck5-2.jpg?w=792&h=576
19,Andrew Luck,Andrew Luck Is the Best NFL Prospect Ever,https://bleacherreport.com/articles/905169-andrew-luck-is-the-best-nfl-prospect-ever,"Let's just get it over with and say it: Andrew Luck is the best draft 
prospect ever, in any sport. Hyperbole? Internet fodder? Gristle for the 
insatiable...",https://cdn.bleacherreport.net/images_root/images/photos/001/410/220/129021193_crop_900x600.jpg?1319238163
20,Andrew Luck,Andrew Luck impressive in Orange Bowl,https://www.catscratchreader.com/2011/1/4/1912657/andrew-luck-impressive-in-orange-bowl,"At the end of the day, there's no denying that Andrew Luck is the real 
deal. If he declares for the draft he will be drafted by the Carolina 
Panthers,...",https://cdn.vox-cdn.com/uploads/community/sbnu_logo_minimal/80/large_catscratchreader.com.minimal.png
21,Andrew Luck,"Orange Bowl Final Score: Stanford Pummels Virginia Tech 40-12 In Andrew Luck, Jim Harbaugh's Final Game (?)",https://atlanta.sbnation.com/georgia-bulldogs/2011/1/4/1912641/orange-bowl-final-score-stanford-virginia-tech-andrew-luck-jim-harbaugh,"With coach Jim Harbaugh (likely) off to Michigan and QB Andrew Luck 
(probably) headed for the NFC South, the Stanford Cardinal left no doubt by 
dusting the...",https://cdn.vox-cdn.com/uploads/community/sbnu_logo_minimal/307/large_atlanta.sbnation.com.minimal.png
22,Andrew Luck,2011 Orange Bowl: Stanford Dominates Virginia Tech In What Could Be Harbaugh And Luck's Final Cardinal Game,https://www.sbnation.com/ncaa-football/2011/1/1/1907149/orange-bowl-virginia-tech-vs-stanford-preview-andrew-luck,"The BCS battle between the Stanford Cardinal (11-1) and Virginia Tech 
Hokies (11-2) went very well for Andrew Luck, and not so sunnily for 
players in orange...",https://cdn.vox-cdn.com/uploads/community/sbnu_logo_minimal/247/large_sb_nation_final.png
23,Andrew Luck,Carolina Should Still Draft Andrew Luck Even Though They Took Jimmy Clausen Last Year,https://www.businessinsider.com/jimmy-clausen-carolina-panthers-andrew-luck-nfl-draft-stanford-2010-12,"There's already speculation that the last-place Carolina Panthers will take 
Stanford quarterback Andrew Luck with the first overall pick in the 2011 
NFL...",https://www.businessinsider.com/public/assets/BI/US/og-image-logo-social.png
24,Andrew Luck,"Heisman finalists: Andrew Luck, Robert Griffin III, Trent Richardson, Tyrann Mathieu and Montee Ball - oregonlive.com",https://www.oregonlive.com/collegefootball/2011/12/heisman_finalists_andrew_luck.html,"NEW YORK '� Andrew Luck, Robert Griffin III, Trent Richardson, Tyrann 
Mathieu and Montee Ball are the finalists for the.",https://www.oregonlive.com/resizer/BBsaaPGGaO7UYWj4QFuzhWY35t8=/1280x0/smart/advancelocal-adapter-image-uploads.s3.amazonaws.com/image.oregonlive.com/home/olive-media/width2048/img/john_canzano_impact/photo/cardinaljpg-1dfb1f9a81972832.jpg
25,Andrew Luck,Archie Manning doubts that Peyton and Andrew Luck want to be teammates,https://profootballtalk.nbcsports.com/2011/12/06/archie-manning-doubts-that-peyton-and-andrew-luck-want-to-be-teammates/,"As the Colts close in on the ability to take Stanford quarterback Andrew 
Luck with the first overall pick in the 2012 draft, Archie Manning has 
provided the...",https://profootballtalk.nbcsports.com/wp-content/uploads/sites/25/2011/12/mod-517363_elimanning-peytonmanning-archiemanning-creditbillfrakesgettyimages-e1323198201551.jpg
26,Andrew Luck,Andrew Luck's Five Greatest Games (So Far),https://bleacherreport.com/articles/936962-andrew-lucks-five-greatest-games-so-far,"Can Luck guide the Cardinal to victory, sans two of his major weapons in TE 
Zach Ertz and WR Chris Owusu? Will Griff '�Wes Welker'� Whalen be able to get 
open...",https://cdn.bleacherreport.net/images_root/images/photos/001/441/027/130776763_crop_900x600.jpg?1321082678
27,Andrew Luck,Luck Sets Stanford Career Touchdown Record in Win Over ...,https://www.nytimes.com/2011/11/27/sports/ncaafootball/luck-sets-stanford-career-touchdown-record-in-win-over-notre-dame.html,"Andrew Luck set the Stanford record for career touchdown passes in the 
Cardinal's 28-14 win over Notre Dame.Credit...Ezra Shaw/Getty Images.",nan
28,Andrew Luck,Jim Harbaugh Loves Andrew Luck As Much As His Wife,https://bayarea.sbnation.com/stanford-cardinal/2010/10/20/1762833/jim-harbaugh-loves-andrew-luck-as-much-as-his-wife,"But I don't do that with my wife Sarah or Andrew Luck. They are just 
absolutely perfect the way they are. For football coach that's pretty great 
-- to have a...",https://cdn.vox-cdn.com/uploads/community/sbnu_logo_minimal/296/large_bayarea.sbnation.com.minimal.png
29,Andrew Luck,What kept Andrew Luck down on the Farm?,https://www.latimes.com/sports/la-xpm-2011-aug-13-la-sp-0814-andrew-luck-stanford-20110814-story.html,"Life could take a left turn on Andrew Luck. The big quarterback from 
Stanford knows that. He senses the potential for calamity and will address 
the subject...",nan
30,Andrew Luck,Colts Fans Already Have Andrew Luck Jerseys (Picture),https://larrybrownsports.com/football/colts-fans-andrew-luck-jerseys-picture/95769,"Some Colts fans are so invested in the '�Suck for Luck'� sweepstakes, they 
already have Andrew Luck jerseys made: The Colts are still looking good in 
their...",nan
31,Andrew Luck,"Stanford's Defense, and Confidence, Grows",https://www.nytimes.com/2010/09/26/sports/ncaafootball/26irish.html,"With Gerhart off to the N.F.L., there were questions about whether 
quarterback Andrew Luck and a veteran offensive line could make up for his 
absence and...",nan
32,Andrew Luck,Stanford to rely on a whole lot of Andrew Luck,https://www.sfgate.com/collegesports/article/Stanford-to-rely-on-a-whole-lot-of-Andrew-Luck-3256561.php,"STANFORD CAMP PREVIEW With defense iffy and Gerhart gone, all eyes will be 
on sophomore QB ... Stanford quarterback Andrew Luck practices in Palo 
Alto, Calif. on...",https://s.hdnux.com/photos/10/60/63/2297053/23/rawImage.jpg
33,Andrew Luck,"Andrew Luck, Stanford head for rare Heisman feat",https://www.sfgate.com/sports/article/Andrew-Luck-Stanford-head-for-rare-Heisman-feat-3244964.php,"BERKELEY, CA - NOVEMBER 20: Andrew Luck #12 of the Stanford Cardinal 
celebrates after beating the California Golden Bears at California Memorial 
Stadium on...",https://s.hdnux.com/photos/06/64/23/1787134/11/rawImage.jpg
34,Andrew Luck,Stanford's Andrew Luck enjoys his nerdy side,https://www.sfgate.com/sports/article/Stanford-s-Andrew-Luck-enjoys-his-nerdy-side-2311769.php,"Andrew Luck, the quarterback who returned to Stanford University for his 
senior season, walks 1of23Andrew Luck, the quarterback who returned to 
Stanford...",https://s.hdnux.com/photos/06/74/55/1821566/6/rawImage.jpg
35,Andrew Luck,Cal football notebook: Cal safety Sean Cattouse tries to forget being run over by Andrew Luck,https://www.mercurynews.com/2011/11/15/cal-football-notebook-cal-safety-sean-cattouse-tries-to-forget-being-run-over-by-andrew-luck/,"Cal safety Sean Cattouse occupies an unwanted spot on Andrew Luck's 
highlight film. It happened in the first quarter of last year's Big Game, 
as Luck took...",https://www.mercurynews.com/wp-content/uploads/2016/08/20111116__stanfbcluckbiggame1.jpg?w=400&h=350
36,Andrew Luck,Stanford QB Andrew Luck Is Ready For The Peyton Manning Comparisons | ThePostGame.com,http://www.thepostgame.com/features/201107/andrew-luck-stanford-quarterback-eli-peyton-manning-passing-academy,"Upon further inspection, distinct differences emerge. The first thing you 
notice when you talk to Andrew Luck is that, above all else, he is a 
Stanford kind of...",http://images.thepostgame.com/assets/public/styles/story_main/public/Andrew-Luck-Stanford_345x259.jpg
37,Andrew Luck,"2012 NFL Draft: Andrew Luck Long Gone, David Shaw Admits",https://www.sbnation.com/ncaa-football/2011/12/1/2603251/2012-nfl-draft-andrew-luck-david-shaw,"Stanford Cardinal quarterback Andrew Luck is probably going to be the No. 1 
pick in the 2012 NFL Draft. He's already shocked everybody by passing up...",https://cdn.vox-cdn.com/thumbor/c9fItDLdn2V6fv6KxJvCxR_4aEs=/0x38:1000x601/1600x900/cdn.vox-cdn.com/photo_images/4713162/132628331.jpg
38,Andrew Luck,2011 Heisman Trophy Results: Andrew Luck Finishes Second Behind Robert Griffin III,https://bayarea.sbnation.com/stanford-cardinal/2011/7/18/2282087/andrew-luck-heisman-trophy-2011-news-tv-schedule-results-odds,"Stanford QB Andrew Luck enters the 2011 college football season as the 
early favorite to win the Heisman Trophy. We will follow him through the 
course of...",https://cdn.vox-cdn.com/uploads/community/sbnu_logo_minimal/296/large_bayarea.sbnation.com.minimal.png
39,Andrew Luck,Comparing Stanford QBs: Andrew Luck vs. John Elway,https://www.sfgate.com/sports/article/Comparing-Stanford-QBs-Andrew-Luck-vs-John-Elway-3165857.php,"THE 113TH BIG GAME No. 7 Stanford at Cal, 12:30 p.m. Saturday ... 
Quarterback Andrew Luck leads Stanford past the Arizona Wildcats at 
Stanford Stadium on Saturday...",https://s.hdnux.com/photos/07/03/20/1848323/15/rawImage.jpg
40,Andrew Luck,Andrew Luck's Decision to Stay in School a Tough One That Might Be Correct,https://bleacherreport.com/articles/570268-andrew-lucks-decision-to-stay-in-school-a-tough-one-that-might-be-correct,"I purposefully waited until the dust settled on Andrew Luck's decision to 
return to school instead of entering the NFL draft this year before I wrote 
this...",https://cdn.bleacherreport.net/images_root/images/photos/001/109/665/107860398_crop_900x600.jpg?1294840990
41,Andrew Luck,"For Stanford's Andrew Luck, Diploma First, Then NFL Draft",https://www.nytimes.com/2011/02/13/sports/ncaafootball/13luck.html,"� As he pedaled through campus on a sunny morning last week, Stanford 
quarterback Andrew Luck explained the two clear plastic bags covering his 
bike seat. At a...",nan
42,Andrew Luck,Peterson: Is Andrew Luck the best-ever Stanford quarterback?,https://www.mercurynews.com/2010/12/31/peterson-is-andrew-luck-the-best-ever-stanford-quarterback/,"But it might never be more timely: Is Andrew Luck the best quarterback to 
ever take a snap at Stanford? Bob Murphy might be the perfect guy to judge. 
'�My God, (...",https://www.mercurynews.com/wp-content/uploads/2016/08/20101209__andrewluck1.jpg?w=400&h=286
43,Andrew Luck,Suck for Luck: Andrew Luck is the Indianapolis Colts Super Bowl,https://bleacherreport.com/articles/908667-suck-for-luck-andrew-luck-is-the-indianapolis-colts-super-bowl,"If they choose to keep the pick it would land them Andrew Luck, the most 
coveted quarterback to come out of college since Peyton Manning. This could 
lead to yet...",https://cdn.bleacherreport.net/images_root/images/photos/001/413/614/129992369_crop_900x600.jpg?1319477581
44,Andrew Luck,Breaking Down the Suck for Luck Campaign,https://grantland.com/features/breaking-suck-luck-campaign/,"Seven weeks of football have narrowed down the suitors for Andrew Luck to 
three teams: the Indianapolis Colts, St. Louis Rams, and Miami Dolphins.",nan
45,Andrew Luck,Heisman Breakdown: Andrew Luck vs. Robert Griffin III vs. Russell Wilson,https://bleacherreport.com/articles/890150-heisman-breakdown-andrew-luck-vs-robert-griffin-iii-vs-russell-wilson,"Coming into this season Andrew Luck was the clear front runner for the 
Heisman Trophy. People said it was ""his to lose"" and so far he hasn't done 
anything...",https://cdn.bleacherreport.net/images_root/images/photos/001/395/956/127943589_crop_900x600.jpg?1318399227
46,Andrew Luck,2012 NFL Mock Draft: Success Spoils The Andrew Luck Debate For St. Louis,https://www.turfshowtimes.com/2011/11/2/2532795/2012-nfl-mock-draft-andrew-luck-alshon-jeffery,"Louis Rams in the Andrew Luck sweepstakes. Granted, there are still nine 
games left to play, but if this week's upset win over the New Orleans 
Saints is any...",https://cdn.vox-cdn.com/uploads/community/sbnu_logo_minimal/75/large_turfshowtimes.com.minimal.png
47,Andrew Luck,Odds Andrew Luck Will End Up on These 25 NFL Teams,https://bleacherreport.com/articles/857578-odds-these-25-teams-will-end-up-with-andrew-luck,"Ask anyone who the top draft pick in the 2012 NFL Draft will be and 99 
percent of people will tell you Andrew Luck, quarterback for the Stanford 
Cardinals.",https://cdn.bleacherreport.net/images_root/images/photos/001/363/817/125630874_crop_0x0.jpg?1316526653
48,Andrew Luck,Andrew Luck Blends In by Standing Out at Stanford,https://www.nytimes.com/2011/12/31/sports/ncaafootball/andrew-luck-blends-in-by-standing-out-at-stanford.html,"Andrew Luck, expected to be the No. 1 pick in the N.F.L. draft, is the 
latest high-profile person to perpetuate Stanford's reputation as a haven 
for the...",nan
49,Andrew Luck,2011 Maxwell Award goes to Stanford QB Andrew Luck,https://www.al.com/sports/2011/12/2011_maxwell_award_goes_to_sta.html,"Stanford quarterback Andrew Luck has won the 2011. Maxwell Award. , which 
goes annually to college football's player of the year.",https://www.al.com/resizer/XPSAZ9YGhchOKZ7o1QC6PtFBUz4=/1280x0/smart/advancelocal-adapter-image-uploads.s3.amazonaws.com/image.al.com/home/bama-media/width2048/img/sports_impact/photo/luck-throws-vs-notre-dame-apjpg-5b614c9567639918.jpg
50,Robert Griffin 3,Robert Griffin III: 2012 NFL Draft Scouting Report,https://bleacherreport.com/articles/979087-robert-griffin-iii-2012-nfl-draft-scouting-report,"Robert Griffin III: 2012 NFL Draft Scouting Report · Throwing accurately on 
the run is a skill few quarterbacks have. · While Griffin's accuracy is 
very good,...",https://cdn.bleacherreport.net/images_root/images/photos/001/483/880/134712391_crop_900x600.jpg?1323667734
51,Robert Griffin 3,Robert Griffin III: Heisman Winner?,https://grantland.com/features/heisman-winner/,"On Halloween in Waco, Texas, Robert Griffin III roamed the Baylor campus in 
a hockey mask. He'd buttoned his flannel shirt to the neck, and he wore a 
pair...",nan
52,Robert Griffin 3,RG3 wins first Heisman Trophy for Baylor,https://www.csmonitor.com/USA/Latest-News-Wires/2011/1211/RG3-wins-first-Heisman-Trophy-for-Baylor,"Robert Griffin III beat out preseason favorite Andrew Luck from Stanford on 
Saturday night, becoming the first Baylor player to take home college 
football's...",https://images.csmonitor.com/csmarchives/2011/12/Heisman.JPG?alias=standard_900x600
53,Robert Griffin 3,A Closer Look at Heisman Winning Quarterback Robert Griffin III,https://www.fieldgulls.com/2011/12/28/2663771/robert-griffin-iii-heisman-seahawks-baylor,"I was a teammate of RG3 for two seasons at Baylor University. I'm not going 
to pretend like he's my best friend, but I know him well and we still keep 
in touch.",https://cdn.vox-cdn.com/thumbor/lz80sc9NwX8v7vNYl0fCwxekAw4=/0x50:1000x613/1600x900/cdn.vox-cdn.com/photo_images/4904814/134712391.jpg
54,Robert Griffin 3,Redskins Confirm Robert Griffin III Will Be Their Pick In NFL Draft,https://www.sbnation.com/ncaa-football/2011/12/28/2666285/robert-griffin-nfl-draft-2012,"RG3's a terrible person, says a couple of NFL scouts, so disregard 
everything you've learned from three years of watching him. The NFL has 
spoken.",https://cdn.vox-cdn.com/thumbor/tDTzXBtGblYZWwUzJipZ-Y7TVwc=/0x52:1000x615/1600x900/cdn.vox-cdn.com/photo_images/5695795/139945186.jpg
55,Robert Griffin 3,"Robert Griffin III, Baylor win record-breaking Alamo Bowl",https://www2.kusports.com/news/2011/dec/29/robert-griffin-iii-baylor-win-record-breaking-alam/,"Baylor quarterback Robert Griffin III, left, is brought down by 
Washington's Josh Shirley during. San Antonio '� Heisman Trophy winner 
Robert Griffin III wasn't...",https://worldonline.media.clients.ellingtoncms.com/img/croppedphotos/2011/12/30/cropAlamo_Bowl_Football_Bell_t800.jpg?90232451fbcadccc64a17de7521d859a8f88077d
56,Robert Griffin 3,Baylor QB Robert Griffin leads Heisman poll,https://www.sfgate.com/sports/article/Baylor-QB-Robert-Griffin-leads-Heisman-poll-2379939.php,"The Heisman Trophy might be headed for the first time to Waco, Texas. The 
final Scripps Heisman Poll of the season has Baylor quarterback Robert 
Griffin III...",https://s.hdnux.com/photos/07/27/27/1930745/7/rawImage.jpg
57,Robert Griffin 3,Baylor's Griffin Wins Heisman,https://www.nytimes.com/2011/12/11/sports/ncaafootball/baylors-griffin-wins-heisman.html,"After Robert Griffin III signed his letter of intent to play at Baylor, 
Coach Art Briles told him that he would develop into a player worthy of the 
Heisman...",nan
58,Robert Griffin 3,Oklahoma State vs Baylor: Should we fear RG3?,https://www.cowboysrideforfree.com/2011/10/26/2516268/oklahoma-state-vs-baylor-should-we-fear-rg3,"COLLEGE STATION, TX - OCTOBER 15: Robert Griffin III #10 of the Baylor 
Bears passes during a game against the Texas A&M Aggies at Kyle Field on 
October 15,...",https://cdn.vox-cdn.com/thumbor/lvuYt6skhBDRmdGXCTsKOSo9H_c=/0x63:1000x626/1600x900/cdn.vox-cdn.com/photo_images/4420398/129269556.jpg
59,Robert Griffin 3,Heisman Breakdown: Andrew Luck vs. Robert Griffin III vs. Russell Wilson,https://bleacherreport.com/articles/890150-heisman-breakdown-andrew-luck-vs-robert-griffin-iii-vs-russell-wilson,"Three of the best players so far this year have been quarterbacks: Andrew 
Luck, Robert Griffin III and Russell Wilson. These three players will be 
compared...",https://cdn.bleacherreport.net/images_root/images/photos/001/395/956/127943589_crop_900x600.jpg?1318399227
60,Robert Griffin 3,Robert Griffin III: 2012 NFL Draft Scouting Report,https://bleacherreport.com/articles/979087-robert-griffin-iii-2012-nfl-draft-scouting-report,"Robert Griffin III: 2012 NFL Draft Scouting Report · Throwing accurately on 
the run is a skill few quarterbacks have. · While Griffin's accuracy is 
very good,...",https://cdn.bleacherreport.net/images_root/images/photos/001/483/880/134712391_crop_900x600.jpg?1323667734
61,Robert Griffin 3,Robert Griffin III: Heisman Winner?,https://grantland.com/features/heisman-winner/,"On Halloween in Waco, Texas, Robert Griffin III roamed the Baylor campus in 
a hockey mask. He'd buttoned his flannel shirt to the neck, and he wore a 
pair...",nan
62,Robert Griffin 3,RG3 wins first Heisman Trophy for Baylor,https://www.csmonitor.com/USA/Latest-News-Wires/2011/1211/RG3-wins-first-Heisman-Trophy-for-Baylor,"Robert Griffin III beat out preseason favorite Andrew Luck from Stanford on 
Saturday night, becoming the first Baylor player to take home college 
football's...",https://images.csmonitor.com/csmarchives/2011/12/Heisman.JPG?alias=standard_900x600
63,Robert Griffin 3,A Closer Look at Heisman Winning Quarterback Robert Griffin III,https://www.fieldgulls.com/2011/12/28/2663771/robert-griffin-iii-heisman-seahawks-baylor,"I was a teammate of RG3 for two seasons at Baylor University. I'm not going 
to pretend like he's my best friend, but I know him well and we still keep 
in touch.",https://cdn.vox-cdn.com/thumbor/lz80sc9NwX8v7vNYl0fCwxekAw4=/0x50:1000x613/1600x900/cdn.vox-cdn.com/photo_images/4904814/134712391.jpg
64,Robert Griffin 3,Redskins Confirm Robert Griffin III Will Be Their Pick In NFL Draft,https://www.sbnation.com/ncaa-football/2011/12/28/2666285/robert-griffin-nfl-draft-2012,"RG3's a terrible person, says a couple of NFL scouts, so disregard 
everything you've learned from three years of watching him. The NFL has 
spoken.",https://cdn.vox-cdn.com/thumbor/tDTzXBtGblYZWwUzJipZ-Y7TVwc=/0x52:1000x615/1600x900/cdn.vox-cdn.com/photo_images/5695795/139945186.jpg
65,Robert Griffin 3,"Robert Griffin III, Baylor win record-breaking Alamo Bowl",https://www2.kusports.com/news/2011/dec/29/robert-griffin-iii-baylor-win-record-breaking-alam/,"Baylor quarterback Robert Griffin III, left, is brought down by 
Washington's Josh Shirley during. San Antonio '� Heisman Trophy winner 
Robert Griffin III wasn't...",https://worldonline.media.clients.ellingtoncms.com/img/croppedphotos/2011/12/30/cropAlamo_Bowl_Football_Bell_t800.jpg?90232451fbcadccc64a17de7521d859a8f88077d
